15/2/2021 8:04:41 pm,s2,106.79
15/2/2021 8:04:45 pm,s1,100.93
15/2/2021 8:04:49 pm,s2,106.79
15/2/2021 8:04:53 pm,s1,102.88
15/2/2021 8:04:57 pm,s2,109.73
15/2/2021 8:05:01 pm,s1,101.91
15/2/2021 8:05:06 pm,s2,107.77
15/2/2021 8:05:10 pm,s1,101.91
15/2/2021 8:05:14 pm,s2,108.75
15/2/2021 8:05:18 pm,s1,101.91
15/2/2021 8:05:22 pm,s2,107.77
15/2/2021 8:05:26 pm,s1,101.91
15/2/2021 8:05:30 pm,s2,107.77
15/2/2021 8:05:35 pm,s1,101.91
15/2/2021 8:05:39 pm,s2,106.79
15/2/2021 8:05:43 pm,s1,103.86
15/2/2021 8:05:47 pm,s2,110.7
15/2/2021 8:05:51 pm,s1,100.93
15/2/2021 8:05:55 pm,s2,106.79
15/2/2021 8:05:59 pm,s1,100.93
15/2/2021 8:06:04 pm,s2,107.77
15/2/2021 8:06:08 pm,s1,101.91
15/2/2021 8:06:12 pm,s2,107.77
15/2/2021 8:06:16 pm,s1,101.91
15/2/2021 8:06:20 pm,s2,106.79
15/2/2021 8:06:24 pm,s1,100.93
15/2/2021 8:06:28 pm,s2,107.77
15/2/2021 8:06:32 pm,s1,99.95
15/2/2021 8:06:37 pm,s2,105.82
15/2/2021 8:06:41 pm,s1,100.93
15/2/2021 8:06:45 pm,s2,106.79
15/2/2021 8:06:49 pm,s1,103.86
15/2/2021 8:06:53 pm,s2,111.68
15/2/2021 8:06:57 pm,s1,100.93
15/2/2021 8:07:01 pm,s2,106.79
15/2/2021 8:07:05 pm,s1,101.91
15/2/2021 8:07:10 pm,s2,107.77
15/2/2021 8:07:14 pm,s1,100.93
15/2/2021 8:07:18 pm,s2,107.77
15/2/2021 8:07:22 pm,s1,101.91
15/2/2021 8:07:26 pm,s2,108.75
15/2/2021 8:07:30 pm,s1,101.91
15/2/2021 8:07:34 pm,s2,108.75
15/2/2021 8:07:38 pm,s1,101.91
15/2/2021 8:07:42 pm,s2,107.77
15/2/2021 8:07:47 pm,s1,101.91
15/2/2021 8:07:51 pm,s2,108.75
15/2/2021 8:07:55 pm,s1,102.88
15/2/2021 8:07:59 pm,s2,108.75
15/2/2021 8:08:03 pm,s1,101.91
15/2/2021 8:08:07 pm,s2,107.77
15/2/2021 8:08:12 pm,s1,102.88
15/2/2021 8:08:16 pm,s2,108.75
15/2/2021 8:08:20 pm,s1,101.91
15/2/2021 8:08:24 pm,s2,106.79
15/2/2021 8:08:28 pm,s1,102.88
15/2/2021 8:08:32 pm,s2,110.7
15/2/2021 8:08:36 pm,s1,101.91
15/2/2021 8:08:40 pm,s2,106.79
15/2/2021 8:08:45 pm,s1,102.88
15/2/2021 8:08:49 pm,s2,107.77
15/2/2021 8:08:53 pm,s1,101.91
15/2/2021 8:08:57 pm,s2,107.77
15/2/2021 8:09:01 pm,s1,101.91
15/2/2021 8:09:05 pm,s2,108.75
15/2/2021 8:09:09 pm,s1,101.91
15/2/2021 8:09:14 pm,s2,108.75
15/2/2021 8:09:18 pm,s1,99.95
15/2/2021 8:09:22 pm,s2,105.82
15/2/2021 8:09:26 pm,s1,101.91
15/2/2021 8:09:30 pm,s2,107.77
15/2/2021 8:09:34 pm,s1,101.91
15/2/2021 8:09:38 pm,s2,106.79
15/2/2021 8:09:43 pm,s1,101.91
15/2/2021 8:09:47 pm,s2,106.79
15/2/2021 8:09:51 pm,s1,103.86
15/2/2021 8:09:55 pm,s2,107.77
15/2/2021 8:09:59 pm,s1,100.93
15/2/2021 8:10:03 pm,s2,105.82
15/2/2021 8:10:07 pm,s1,101.91
15/2/2021 8:10:11 pm,s2,106.79
15/2/2021 8:10:16 pm,s1,100.93
15/2/2021 8:10:20 pm,s2,110.7
15/2/2021 8:10:24 pm,s1,101.91
15/2/2021 8:10:28 pm,s2,108.75
15/2/2021 8:10:32 pm,s1,101.91
15/2/2021 8:10:36 pm,s2,108.75
15/2/2021 8:10:40 pm,s1,101.91
15/2/2021 8:10:44 pm,s2,108.75
15/2/2021 8:10:49 pm,s1,100.93
15/2/2021 8:10:53 pm,s2,107.77
15/2/2021 8:10:57 pm,s1,101.91
15/2/2021 8:11:01 pm,s2,107.77
15/2/2021 8:11:05 pm,s1,101.91
15/2/2021 8:11:09 pm,s2,107.77
15/2/2021 8:11:13 pm,s1,101.91
15/2/2021 8:11:18 pm,s2,107.77
15/2/2021 8:11:22 pm,s1,103.86
15/2/2021 8:11:26 pm,s2,111.68
15/2/2021 8:11:30 pm,s1,99.95
15/2/2021 8:11:34 pm,s2,104.84
15/2/2021 8:11:38 pm,s1,100.93
15/2/2021 8:11:42 pm,s2,107.77
15/2/2021 8:11:46 pm,s1,101.91
15/2/2021 8:11:51 pm,s2,107.77
15/2/2021 8:11:55 pm,s1,101.91
15/2/2021 8:11:59 pm,s2,107.77
15/2/2021 8:12:03 pm,s1,101.91
15/2/2021 8:12:07 pm,s2,107.77
15/2/2021 8:12:11 pm,s1,101.91
15/2/2021 8:12:16 pm,s2,106.79
15/2/2021 8:12:20 pm,s1,102.88
15/2/2021 8:12:24 pm,s2,108.75
15/2/2021 8:12:28 pm,s1,102.88
15/2/2021 8:12:32 pm,s2,108.75
15/2/2021 8:12:36 pm,s1,102.88
15/2/2021 8:12:40 pm,s2,108.75
15/2/2021 8:12:45 pm,s1,101.91
15/2/2021 8:12:49 pm,s2,107.77
15/2/2021 8:12:53 pm,s1,102.88
15/2/2021 8:12:57 pm,s2,110.7
15/2/2021 8:13:01 pm,s1,100.93
15/2/2021 8:13:05 pm,s2,106.79
15/2/2021 8:13:09 pm,s1,101.91
15/2/2021 8:13:13 pm,s2,107.77
15/2/2021 8:13:18 pm,s1,101.91
15/2/2021 8:13:22 pm,s2,107.77
15/2/2021 8:13:26 pm,s1,99.95
15/2/2021 8:13:30 pm,s2,105.82
15/2/2021 8:13:34 pm,s1,101.91
15/2/2021 8:13:38 pm,s2,107.77
15/2/2021 8:13:42 pm,s1,101.91
15/2/2021 8:13:46 pm,s2,107.77
15/2/2021 8:13:50 pm,s1,102.88
15/2/2021 8:13:55 pm,s2,108.75
15/2/2021 8:13:59 pm,s1,102.88
15/2/2021 8:14:03 pm,s2,107.77
15/2/2021 8:14:07 pm,s1,102.88
15/2/2021 8:14:11 pm,s2,108.75
15/2/2021 8:14:15 pm,s1,101.91
15/2/2021 8:14:19 pm,s2,107.77
15/2/2021 8:14:24 pm,s1,100.93
15/2/2021 8:14:28 pm,s2,108.75
15/2/2021 8:14:32 pm,s1,102.88
15/2/2021 8:14:36 pm,s2,108.75
15/2/2021 8:14:40 pm,s1,102.88
15/2/2021 8:14:44 pm,s2,109.73
15/2/2021 8:14:48 pm,s1,103.86
15/2/2021 8:14:52 pm,s2,110.7
15/2/2021 8:14:57 pm,s1,101.91
15/2/2021 8:15:01 pm,s2,107.77
15/2/2021 8:15:05 pm,s1,99.95
